Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Kelas_Outlier,Cluster
0,9,410,7,0,0,10.0,2,2021,False,0
0,9,410,10,0,0,10.0,4,2021,False,0
0,9,410,10,0,0,11.0,2,2021,False,0
0,9,410,1,0,0,11.0,4,2018,False,0
0,19,0,6,1,1,11.0,2,2021,False,0
1,10,459,2,0,0,11.0,3,2015,False,0
0,10,459,10,0,0,11.0,4,2014,False,0
0,10,459,3,0,0,10.0,4,2014,False,0
1,10,459,3,0,0,11.0,4,2014,False,0
1,10,459,9,0,0,11.0,3,2014,False,0
0,10,459,9,0,0,11.0,3,2014,False,0
0,10,459,7,0,0,11.0,3,2014,False,0
0,5,34,1,0,0,10.0,3,2013,False,0
1,5,34,0,0,0,11.0,3,2013,False,0
1,5,34,8,0,0,11.0,4,2013,False,0
0,5,34,8,0,0,11.0,2,2013,False,0
0,11,125,3,0,0,10.0,2,2016,False,0
0,10,459,7,0,0,11.0,3,2014,False,0
0,11,125,8,0,0,11.0,4,2011,False,0
0,11,125,8,0,0,10.0,2,2010,False,0
0,6,415,7,0,0,11.0,2,2021,False,0
0,11,468,3,0,0,11.0,4,2021,False,0
0,11,468,7,0,0,11.0,0,2021,False,0
0,0,388,7,0,0,11.0,2,2011,False,0
0,38,434,9,0,0,11.0,0,2009,False,1
1,38,434,0,0,0,10.0,0,2009,False,1
0,38,434,8,0,0,11.0,2,2009,False,1
0,9,410,3,0,0,11.0,2,2017,False,0
1,6,415,7,0,0,11.0,2,2021,False,0
1,30,411,10,0,0,10.0,2,2017,False,1
0,30,451,10,0,0,11.0,3,2017,False,1
0,6,415,3,0,0,11.0,2,2014,False,0
0,8,419,10,0,0,11.0,2,2023,False,0
0,12,453,4,0,0,11.0,2,2016,False,0
1,38,434,1,0,0,10.0,2,2024,False,1
0,18,435,10,0,0,11.0,2,2017,False,0
0,12,453,10,0,0,11.0,3,2017,False,0
0,12,453,10,0,0,11.0,2,2017,False,0
0,14,167,4,0,0,11.0,2,2022,False,0
0,13,117,10,0,0,11.0,2,2017,False,0
0,15,457,10,0,0,11.0,2,2017,False,0
0,11,468,7,0,0,11.0,0,2020,False,0
0,33,444,0,0,0,11.0,4,2017,False,1
1,32,430,9,0,0,10.0,2,2019,False,1
0,32,430,7,0,0,11.0,2,2019,False,1
0,34,396,4,0,0,11.0,2,2017,False,1
1,20,386,10,0,0,11.0,2,2017,False,0
1,1,18,3,0,0,10.0,2,2020,False,0
0,1,18,7,0,0,11.0,4,2017,False,0
0,1,18,7,0,0,10.0,4,2016,False,0
0,6,415,10,0,0,10.0,2,2020,False,0
0,23,321,10,0,0,11.0,2,2017,False,1
0,24,420,10,0,0,11.0,2,2017,False,1
0,4,54,8,0,0,11.0,2,2023,False,0
1,21,478,10,0,0,11.0,2,2017,False,1
0,3,406,2,0,0,11.0,2,2021,False,0
0,3,406,4,0,0,11.0,2,2017,False,0
0,3,406,10,0,0,11.0,2,2023,False,0
0,6,415,2,0,0,11.0,3,2020,False,0
1,11,468,7,0,0,11.0,2,2021,False,0
0,3,354,0,0,0,11.0,4,2020,False,0
0,3,354,3,0,0,11.0,4,2024,False,0
1,2,28,0,0,0,11.0,2,2017,False,0
0,7,72,0,0,0,11.0,2,2017,False,0
0,17,394,10,0,0,11.0,4,2017,False,0
0,25,99,10,0,0,11.0,2,2017,False,1
1,31,208,9,0,0,11.0,2,2009,False,1
0,16,474,10,0,0,11.0,2,2017,False,0
0,6,415,2,0,0,11.0,0,2019,False,0
0,6,415,2,0,0,10.0,3,2019,False,0
0,6,415,2,0,0,11.0,2,2013,False,0
0,6,415,10,0,0,10.0,0,2018,False,0
0,6,415,2,0,0,10.0,4,2012,False,0
1,6,415,2,0,0,11.0,2,2018,False,0
0,6,415,2,0,0,10.0,3,2018,False,0
0,6,415,10,0,1,9.0,4,2017,False,0
0,9,410,9,0,0,11.0,3,2017,False,0
0,9,410,1,0,0,10.0,2,2017,False,0
0,9,410,4,0,0,10.0,2,2017,False,0
0,9,410,3,0,0,10.0,2,2016,False,0
1,37,442,2,0,0,11.0,4,2023,False,1
0,9,410,3,0,0,11.0,2,2016,False,0
0,9,410,9,0,0,10.0,4,2016,False,0
0,9,410,7,0,0,10.0,4,2016,False,0
1,10,459,1,0,0,11.0,2,2014,False,0
0,10,459,1,0,0,10.0,3,2014,False,0
0,10,459,0,0,0,11.0,4,2014,False,0
0,10,459,0,0,0,10.0,3,2014,False,0
0,10,459,8,0,0,11.0,3,2014,False,0
0,10,459,8,0,0,11.0,3,2014,False,0
0,10,459,10,0,0,10.0,2,2013,False,0
0,10,459,10,0,0,11.0,2,2013,False,0
0,5,34,3,0,0,10.0,2,2012,False,0
1,5,34,1,0,0,10.0,2,2012,False,0
0,5,34,1,0,0,10.0,2,2012,False,0
0,5,34,0,0,0,10.0,4,2012,False,0
0,5,34,8,0,0,10.0,2,2012,False,0
0,11,468,9,0,0,11.0,2,2021,False,0
0,11,468,7,0,0,10.0,3,2014,False,0
0,11,468,10,0,0,11.0,3,2020,False,0
0,11,468,10,0,0,10.0,2,2019,False,0
0,11,468,4,0,0,11.0,2,2022,False,0
0,11,468,7,0,0,11.0,2,2020,False,0
0,11,468,2,0,0,11.0,0,2023,False,0
1,11,468,1,0,0,11.0,3,2019,False,0
0,0,388,1,0,0,11.0,4,2011,False,0
1,38,434,10,0,0,11.0,2,2012,False,1
0,9,410,7,0,0,11.0,4,2016,False,0
1,30,451,3,0,0,11.0,4,2017,False,1
0,30,451,3,0,0,11.0,3,2017,False,1
0,30,451,3,0,0,11.0,0,2017,False,1
0,30,451,3,0,0,11.0,2,2017,False,1
0,8,419,9,0,0,11.0,0,2021,False,0
0,37,442,3,0,0,11.0,2,2023,False,1
0,18,288,3,0,0,11.0,2,2017,False,0
0,12,453,3,0,0,11.0,4,2017,False,0
0,14,167,1,0,0,11.0,2,2024,False,0
0,13,117,7,0,0,11.0,2,2009,False,0
0,15,404,3,0,1,9.0,2,2017,False,0
1,35,432,0,0,0,10.0,4,2017,False,1
0,33,444,0,0,0,11.0,2,2017,False,1
0,32,430,7,0,0,10.0,2,2019,False,1
0,34,396,8,0,0,11.0,2,2015,False,1
0,12,453,2,0,0,11.0,3,2022,False,0
0,23,219,4,0,0,11.0,2,2016,False,1
0,1,18,0,0,0,11.0,4,2019,False,0
1,22,197,2,0,0,10.0,2,2014,False,1
1,23,97,3,0,0,11.0,2,2017,False,1
1,24,420,3,0,0,10.0,2,2017,False,1
1,4,54,9,0,0,11.0,2,2023,False,0
0,21,114,3,0,0,11.0,2,2017,False,1
0,3,471,2,0,0,10.0,3,2021,False,0
0,3,471,10,0,0,11.0,2,2015,False,0
0,5,34,1,0,0,11.0,0,2022,False,0
0,3,471,10,0,0,10.0,2,2014,False,0
0,3,471,1,0,0,10.0,2,2021,False,0
0,3,471,3,0,0,10.0,2,2021,False,0
0,6,415,3,0,0,11.0,3,2017,False,0
1,7,72,0,0,0,10.0,2,2017,False,0
1,17,394,3,0,0,11.0,2,2017,False,0
1,25,464,3,0,0,10.0,2,2017,False,1
0,31,208,7,0,0,11.0,2,2009,False,1
0,16,474,3,0,0,11.0,2,2017,False,0
0,6,415,7,0,0,11.0,3,2017,False,0
0,6,415,1,0,0,11.0,0,2016,False,0
0,9,410,10,0,0,11.0,2,2015,False,0
0,6,415,7,0,0,11.0,4,2016,False,0
0,9,410,7,0,0,10.0,3,2015,False,0
0,6,415,10,0,0,11.0,2,2016,False,0
0,6,415,1,0,0,10.0,3,2015,False,0
0,9,410,4,0,0,11.0,2,2015,False,0
0,9,410,10,0,0,10.0,4,2014,False,0
0,9,410,3,0,0,11.0,2,2014,False,0
0,9,410,9,0,0,11.0,3,2014,False,0
0,9,410,1,0,0,11.0,0,2014,False,0
0,9,410,10,0,0,11.0,3,2013,False,0
1,10,459,3,0,0,11.0,0,2013,False,0
1,10,459,9,0,0,11.0,3,2013,False,0
0,10,459,9,0,0,11.0,2,2013,False,0
0,10,459,7,0,0,11.0,3,2013,False,0
0,10,459,10,0,0,10.0,2,2009,False,0
0,9,410,9,0,0,11.0,2,2013,False,0
0,5,34,2,0,0,10.0,3,2022,False,0
0,5,34,3,0,0,10.0,4,2022,False,0
0,11,468,1,0,0,11.0,4,2022,False,0
0,3,471,7,0,0,10.0,2,2021,False,0
0,11,468,7,0,0,11.0,4,2010,False,0
0,11,468,7,0,0,10.0,2,2009,False,0
0,9,410,9,0,0,10.0,2,2013,False,0
0,11,468,10,0,0,11.0,4,2017,False,0
0,11,468,7,0,0,11.0,3,2017,False,0
0,0,388,2,0,0,11.0,2,2011,False,0
0,38,400,2,0,0,11.0,2,2010,False,1
0,38,91,9,0,0,11.0,2,2024,False,1
0,38,452,3,0,0,11.0,2,2009,False,1
0,9,410,1,0,0,10.0,2,2013,False,0
0,9,410,1,0,0,11.0,4,2013,False,0
0,9,410,10,0,0,10.0,4,2012,False,0
0,9,410,3,0,0,11.0,3,2012,False,0
0,30,451,9,0,0,11.0,3,2017,False,1
0,30,451,9,0,0,11.0,2,2017,False,1
0,30,451,9,0,0,11.0,2,2017,False,1
0,30,451,9,0,0,11.0,4,2017,False,1
0,9,410,1,0,0,10.0,2,2012,False,0
1,32,430,2,0,0,11.0,4,2019,False,1
0,10,459,1,0,0,11.0,0,2013,False,0
0,37,442,7,0,0,10.0,2,2023,False,1
0,18,435,9,0,0,11.0,2,2017,False,0
0,18,435,9,0,0,10.0,4,2017,False,0
0,18,435,9,0,0,10.0,2,2017,False,0
0,12,453,9,0,0,11.0,2,2017,False,0
0,6,415,7,0,0,10.0,3,2015,False,0
0,13,117,9,0,0,10.0,2,2024,False,0
1,15,270,9,0,0,11.0,2,2017,False,0
0,35,432,7,0,0,11.0,2,2022,False,1
0,33,444,2,0,0,11.0,2,2017,False,1
0,32,430,7,0,0,11.0,4,2012,False,1
0,32,430,7,0,0,11.0,2,2013,False,1
0,34,396,4,0,0,11.0,2,2015,False,1
0,20,212,9,0,0,11.0,2,2017,False,0
0,1,18,7,0,0,11.0,2,2015,False,0
1,1,126,10,0,0,11.0,4,2019,False,0
0,11,468,3,0,0,11.0,2,2021,False,0
1,22,197,8,0,0,11.0,2,2014,False,1
1,23,97,9,0,0,11.0,2,2017,False,1
0,24,420,9,0,0,10.0,2,2017,False,1
0,4,140,10,0,0,11.0,2,2019,False,0
0,21,478,9,0,0,11.0,2,2017,False,1
1,3,471,7,0,0,11.0,3,2021,False,0
0,6,415,1,0,0,11.0,3,2016,False,0
0,3,471,9,0,0,11.0,4,2021,False,0
1,6,415,0,0,0,11.0,3,2016,False,0
0,3,471,10,0,0,10.0,0,2021,False,0
1,2,48,2,0,0,11.0,4,2020,False,0
1,10,459,1,0,0,10.0,3,2013,False,0
0,17,473,9,0,0,11.0,2,2017,False,0
1,25,221,9,0,0,11.0,2,2017,False,1
1,31,208,3,0,0,11.0,2,2011,False,1
0,6,415,10,0,0,11.0,3,2015,False,0
0,6,415,3,0,0,11.0,3,2015,False,0
0,6,415,3,0,0,11.0,3,2015,False,0
0,6,415,9,0,0,11.0,4,2015,False,0
0,6,415,1,0,0,10.0,2,2015,False,0
0,6,415,1,0,0,11.0,0,2015,False,0
1,6,415,0,0,0,10.0,2,2015,False,0
0,6,415,10,0,0,10.0,4,2014,False,0
0,9,410,10,0,0,10.0,3,2011,False,0
0,9,410,3,0,0,10.0,2,2011,False,0
0,9,410,3,0,0,11.0,0,2010,False,0
0,9,410,9,0,0,11.0,3,2010,False,0
0,9,410,10,0,0,11.0,3,2009,False,0
0,9,410,3,0,0,10.0,4,2009,False,0
1,23,339,6,1,1,11.0,2,2015,False,1
1,10,459,2,0,0,11.0,0,2013,False,0
1,10,459,8,0,0,11.0,0,2013,False,0
0,10,459,8,0,0,10.0,2,2013,False,0
1,10,459,4,0,0,10.0,2,2013,False,0
0,10,459,10,0,0,11.0,3,2012,False,0
0,10,459,10,0,0,10.0,3,2012,False,0
1,10,459,3,0,0,11.0,0,2012,False,0
0,5,34,3,0,0,11.0,4,2022,False,0
1,5,34,4,0,0,10.0,2,2022,False,0
0,5,34,4,0,0,11.0,4,2022,False,0
0,11,468,1,0,0,11.0,3,2011,False,0
0,11,468,1,0,0,11.0,0,2010,False,0
0,11,468,1,0,0,10.0,4,2010,False,0
0,11,468,3,0,0,11.0,2,2016,False,0
0,11,468,0,0,0,11.0,3,2016,False,0
0,11,468,1,0,0,10.0,4,2009,False,0
0,11,468,7,0,0,11.0,3,2014,False,0
0,0,388,3,0,0,11.0,2,2010,False,0
0,0,388,1,0,0,10.0,2,2010,False,0
0,38,452,3,0,0,11.0,2,2010,False,1
1,38,472,1,0,0,11.0,2,2024,False,1
0,9,410,9,0,0,10.0,4,2009,False,0
0,9,410,3,0,0,11.0,2,2022,False,0
0,30,451,7,0,0,11.0,4,2017,False,1
0,8,419,9,0,0,10.0,2,2020,False,0
0,30,451,7,0,0,11.0,2,2017,False,1
0,8,419,10,0,0,11.0,2,2023,False,0
1,37,442,8,0,0,11.0,2,2023,False,1
0,18,389,7,0,0,11.0,4,2017,False,0
0,18,288,7,0,0,11.0,2,2017,False,0
0,12,453,7,0,0,11.0,2,2017,False,0
1,35,432,0,0,0,10.0,2,2023,False,1
0,12,306,7,0,0,10.0,4,2017,False,0
1,14,132,7,0,0,10.0,2,2012,False,0
0,13,353,9,0,0,11.0,2,2013,False,0
0,38,439,8,0,0,10.0,2,2019,False,1
1,35,432,7,0,0,11.0,2,2023,False,1
0,33,444,10,0,0,11.0,2,2016,False,1
0,32,430,3,0,0,11.0,2,2018,False,1
0,34,396,8,0,0,11.0,2,2014,False,1
0,20,386,7,0,0,11.0,2,2017,False,0
1,1,126,10,0,0,10.0,2,2018,False,0
1,1,126,8,0,0,10.0,2,2022,False,0
1,1,346,8,0,0,11.0,2,2018,False,0
1,22,197,9,0,0,11.0,2,2011,False,1
1,23,424,7,0,0,11.0,2,2017,False,1
0,24,227,7,0,0,11.0,2,2017,False,1
1,4,146,1,0,0,10.0,2,2018,False,0
0,21,115,7,0,0,11.0,2,2017,False,1
0,3,471,10,0,0,11.0,2,2021,False,0
0,3,471,2,0,0,10.0,4,2023,False,0
0,3,471,10,0,0,11.0,3,2020,False,0
0,3,471,10,0,0,10.0,4,2020,False,0
1,3,471,7,0,0,10.0,2,2020,False,0
0,3,471,1,0,0,11.0,0,2020,False,0
1,2,48,1,0,0,11.0,2,2021,False,0
0,7,72,8,0,0,11.0,2,2017,False,0
0,12,453,10,0,0,11.0,2,2014,False,0
0,25,464,7,0,0,11.0,2,2017,False,1
1,31,208,0,0,0,11.0,2,2024,False,1
0,16,474,7,0,0,11.0,2,2017,False,0
0,6,415,9,0,0,11.0,4,2014,False,0
0,6,415,7,0,0,11.0,2,2014,False,0
0,6,415,1,0,0,11.0,3,2014,False,0
0,11,468,7,0,0,11.0,2,2013,False,0
0,6,415,1,0,0,10.0,3,2014,False,0
1,6,415,2,0,0,11.0,0,2014,False,0
0,9,410,10,0,0,11.0,2,2022,False,0
0,9,410,7,0,0,10.0,4,2020,False,0
0,6,415,8,0,0,11.0,2,2014,False,0
0,9,410,10,0,0,11.0,2,2024,False,0
0,9,410,7,0,0,10.0,3,2024,False,0
1,9,410,2,0,0,11.0,2,2024,False,0
0,9,466,4,0,0,11.0,2,2014,False,0
0,9,466,4,0,0,10.0,4,2013,False,0
1,10,459,9,0,0,11.0,2,2012,False,0
0,10,459,1,0,0,11.0,0,2012,False,0
1,10,459,1,0,0,11.0,4,2012,False,0
0,10,459,10,0,0,11.0,4,2022,False,0
0,10,459,7,0,0,10.0,2,2012,False,0
1,10,459,2,0,0,10.0,4,2012,False,0
0,10,459,10,0,0,11.0,0,2011,False,0
0,5,34,7,0,0,11.0,4,2022,False,0
0,5,34,8,0,0,11.0,0,2022,False,0
1,5,34,8,0,0,10.0,2,2022,False,0
0,5,34,9,0,0,10.0,3,2022,False,0
0,11,468,1,0,0,11.0,4,2013,False,0
0,11,468,1,0,0,10.0,4,2012,False,0
0,11,468,7,0,0,11.0,4,2012,False,0
0,11,468,10,0,0,11.0,2,2011,False,0
0,11,468,9,0,0,11.0,3,2011,False,0
0,11,468,10,0,0,10.0,3,2010,False,0
0,11,468,1,0,0,10.0,2,2010,False,0
0,0,388,2,0,0,11.0,4,2010,False,0
0,11,468,7,0,0,10.0,2,2024,False,0
0,38,439,8,0,0,11.0,3,2018,False,1
0,9,466,4,0,0,10.0,2,2013,False,0
0,9,403,8,0,0,11.0,2,2021,False,0
0,9,403,9,0,0,11.0,1,2021,False,0
0,30,451,1,0,0,11.0,4,2017,False,1
0,17,394,10,0,0,10.0,4,2021,False,0
1,30,451,1,0,0,11.0,4,2017,False,1
1,8,419,9,0,0,11.0,2,2022,False,0
1,37,442,9,0,0,11.0,2,2023,False,1
1,1,159,9,0,0,11.0,2,2023,False,0
0,18,435,1,0,0,11.0,2,2017,False,0
1,12,453,1,0,0,10.0,2,2017,False,0
0,14,132,8,0,0,11.0,2,2010,False,0
1,13,361,1,0,0,10.0,2,2020,False,0
0,15,404,1,0,0,11.0,2,2017,False,0
1,35,432,8,0,0,11.0,2,2023,False,1
0,33,444,3,0,0,11.0,2,2016,False,1
0,32,430,2,0,0,11.0,4,2009,False,1
0,32,430,9,0,0,11.0,3,2019,False,1
0,34,396,10,0,0,11.0,2,2013,False,1
0,20,386,1,0,0,11.0,2,2017,False,0
0,1,159,10,0,0,11.0,2,2024,False,0
0,1,76,3,0,0,10.0,2,2011,False,0
0,22,197,2,0,0,11.0,2,2009,False,1
1,23,338,1,0,0,11.0,2,2017,False,1
1,24,56,1,0,0,11.0,2,2017,False,1
0,4,146,7,0,0,11.0,2,2017,False,0
0,21,478,1,0,0,11.0,2,2017,False,1
0,3,471,9,0,0,11.0,4,2020,False,0
1,6,415,4,0,0,11.0,3,2014,False,0
0,3,471,10,0,0,10.0,4,2019,False,0
0,3,471,10,0,0,10.0,4,2019,False,0
0,10,459,9,0,0,11.0,3,2011,False,0
0,2,48,8,0,0,11.0,4,2022,False,0
0,7,72,4,0,0,11.0,2,2017,False,0
1,17,137,1,0,0,11.0,2,2017,False,0
1,25,99,1,0,0,11.0,2,2017,False,1
0,31,208,7,0,0,11.0,2,2013,False,1
1,16,474,1,0,0,11.0,2,2017,False,0
0,6,415,1,0,0,10.0,4,2013,False,0
0,6,415,1,0,0,10.0,0,2013,False,0
0,38,439,2,0,0,11.0,2,2016,False,1
1,6,415,4,0,0,11.0,3,2013,False,0
1,6,415,3,0,0,11.0,0,2012,False,0
0,12,453,4,0,0,10.0,2,2015,False,0
0,6,415,7,0,0,10.0,0,2012,False,0
0,6,415,10,0,0,10.0,3,2011,False,0
0,6,415,3,0,0,11.0,0,2011,False,0
1,6,415,3,0,0,10.0,4,2011,False,0
1,9,403,2,0,0,11.0,3,2016,False,0
0,9,403,3,0,0,11.0,2,2014,False,0
0,9,403,2,0,0,11.0,4,2014,False,0
0,9,403,2,0,0,10.0,0,2016,False,0
0,9,403,10,0,0,11.0,2,2022,False,0
0,9,403,0,0,0,11.0,2,2023,False,0
1,16,78,5,1,1,11.0,2,2018,False,0
1,10,459,9,0,0,11.0,4,2010,False,0
1,5,34,10,0,0,10.0,4,2022,False,0
0,10,459,1,0,0,11.0,4,2011,False,0
1,10,459,10,0,0,11.0,3,2010,False,0
0,10,459,10,0,0,11.0,4,2010,False,0
0,10,459,10,0,0,11.0,3,2010,False,0
0,5,34,1,0,0,10.0,4,2023,False,0
0,5,34,2,0,0,11.0,2,2023,False,0
1,11,468,1,0,0,11.0,3,2009,False,0
0,11,468,0,0,0,11.0,4,2022,False,0
0,9,63,1,0,0,10.0,2,2014,False,0
0,11,468,1,0,0,10.0,0,2022,False,0
0,11,468,4,0,0,11.0,2,2022,False,0
0,11,468,7,0,0,11.0,4,2022,False,0
0,11,468,7,0,0,11.0,2,2023,False,0
0,0,388,7,0,0,11.0,2,2010,False,0
0,38,439,4,0,0,11.0,2,2015,False,1
0,38,439,3,0,0,11.0,2,2014,False,1
0,38,177,9,0,0,11.0,2,2018,False,1
0,3,471,3,0,0,11.0,4,2019,False,0
0,38,177,9,0,0,10.0,2,2017,False,1
0,9,63,10,0,0,11.0,2,2012,False,0
0,9,63,9,0,0,11.0,2,2013,False,0
1,9,390,2,0,0,10.0,2,2021,False,0
0,30,451,0,0,0,11.0,4,2017,False,1
1,30,451,0,0,0,10.0,2,2017,False,1
0,30,411,0,0,0,11.0,2,2017,False,1
0,30,451,0,0,0,11.0,4,2017,False,1
0,8,419,10,0,0,10.0,2,2022,False,0
0,37,442,10,0,0,11.0,2,2023,False,1
0,18,389,0,0,0,11.0,2,2017,False,0
0,12,462,0,0,0,11.0,2,2017,False,0
0,14,132,0,0,0,11.0,2,2009,False,0
1,13,361,4,0,0,11.0,2,2015,False,0
1,15,175,0,0,0,10.0,2,2017,False,0
0,15,175,0,0,0,11.0,2,2017,False,0
1,35,432,0,0,0,11.0,4,2024,False,1
0,6,415,9,0,0,11.0,3,2011,False,0
0,33,444,3,0,0,11.0,4,2016,False,1
1,33,444,9,0,0,11.0,4,2016,False,1
0,32,430,9,0,0,10.0,2,2018,False,1
0,34,396,9,0,0,11.0,2,2013,False,1
1,20,386,0,0,0,10.0,2,2017,False,0
0,1,76,3,0,0,11.0,4,2009,False,0
1,22,197,8,0,0,11.0,2,2014,False,1
1,20,386,5,1,1,11.0,2,2021,False,0
0,24,227,0,0,0,11.0,2,2017,False,1
0,4,146,10,0,0,10.0,2,2009,False,0
0,21,152,0,0,0,11.0,2,2017,False,1
0,3,471,9,0,0,11.0,3,2020,False,0
0,3,471,0,0,0,10.0,4,2019,False,0
0,3,471,9,0,0,10.0,2,2019,False,0
0,3,471,10,0,0,11.0,0,2015,False,0
0,3,471,3,0,0,11.0,2,2018,False,0
0,2,48,0,0,0,11.0,4,2021,False,0
0,7,72,10,0,0,11.0,2,2016,False,0
0,7,72,3,0,0,11.0,2,2016,False,0
0,17,394,0,0,0,11.0,4,2017,False,0
0,25,223,0,0,0,10.0,2,2017,False,1
0,31,214,7,0,0,11.0,2,2021,False,1
0,16,474,0,0,0,11.0,2,2017,False,0
1,6,415,2,0,0,11.0,4,2011,False,0
0,6,415,10,0,0,11.0,2,2010,False,0
0,6,415,10,0,0,11.0,2,2010,False,0
0,6,415,3,0,0,11.0,4,2010,False,0
0,6,415,9,0,0,11.0,3,2010,False,0
1,6,415,1,0,0,11.0,2,2010,False,0
1,6,415,2,0,0,11.0,0,2010,False,0
1,9,390,9,0,0,11.0,1,2021,False,0
0,9,390,3,0,0,10.0,0,2016,False,0
1,32,430,7,0,0,11.0,2,2018,False,1
0,5,34,3,0,0,11.0,3,2023,False,0
1,5,34,4,0,0,11.0,4,2023,False,0
0,9,390,3,0,0,11.0,3,2015,False,0
0,9,390,1,0,0,10.0,2,2012,False,0
1,10,459,0,0,0,10.0,4,2017,False,0
0,10,459,8,0,0,11.0,2,2021,False,0
0,10,459,8,0,0,10.0,4,2020,False,0
0,10,459,0,0,0,11.0,0,2010,False,0
1,10,459,8,0,0,11.0,4,2010,False,0
1,10,459,8,0,0,10.0,2,2010,False,0
0,5,34,4,0,0,10.0,2,2023,False,0
0,5,34,7,0,0,10.0,0,2023,False,0
0,5,34,7,0,0,10.0,2,2023,False,0
1,6,415,2,0,0,11.0,3,2010,False,0
0,11,468,9,0,0,11.0,2,2023,False,0
0,11,468,10,0,0,10.0,0,2023,False,0
0,11,468,7,0,0,10.0,2,2024,False,0
0,11,468,0,0,0,11.0,3,2024,False,0
0,3,471,9,0,0,11.0,0,2018,False,0
1,24,420,10,1,1,7.0,2,2024,False,1
0,38,434,0,0,0,10.0,2,2016,False,1
1,38,434,9,0,0,11.0,2,2021,False,1
0,38,434,3,0,0,11.0,2,2016,False,1
0,38,434,0,0,0,11.0,2,2023,False,1
0,38,434,3,0,0,11.0,2,2023,False,1
0,9,390,10,0,0,10.0,2,2011,False,0
0,3,471,10,0,0,10.0,3,2014,False,0
0,9,390,10,0,0,11.0,4,2011,False,0
0,30,451,2,0,0,11.0,4,2017,False,1
1,30,451,2,0,0,10.0,2,2017,False,1
0,12,453,0,0,0,11.0,2,2019,False,0
1,30,451,2,0,0,11.0,0,2017,False,1
0,6,415,10,0,0,10.0,2,2009,False,0
1,10,459,2,0,0,11.0,2,2010,False,0
0,30,451,2,0,0,11.0,2,2017,False,1
0,8,419,10,0,0,11.0,2,2023,False,0
0,37,442,10,0,0,11.0,2,2023,False,1
1,18,389,2,0,0,11.0,3,2017,False,0
1,12,453,2,0,0,11.0,3,2017,False,0
1,12,453,2,0,0,11.0,2,2017,False,0
0,14,132,7,0,0,11.0,2,2009,False,0
1,9,390,10,0,0,10.0,2,2010,False,0
0,12,453,0,0,0,10.0,2,2018,False,0
0,35,423,9,0,0,11.0,2,2011,False,1
0,33,444,9,0,0,11.0,2,2016,False,1
1,35,480,1,0,0,10.0,2,2022,False,1
1,34,396,1,0,0,10.0,2,2013,False,1
0,20,386,2,0,0,11.0,2,2017,False,0
1,1,76,0,0,0,11.0,2,2009,False,0
1,1,76,8,0,0,11.0,2,2024,False,0
0,22,198,10,0,0,11.0,2,2010,False,1
1,23,424,2,0,0,11.0,2,2017,False,1
1,24,245,2,0,0,11.0,2,2017,False,1
0,4,191,10,0,0,10.0,2,2021,False,0
0,21,114,2,0,0,11.0,2,2017,False,1
0,3,471,7,0,0,11.0,3,2018,False,0
0,3,471,1,0,0,10.0,2,2018,False,0
0,3,471,1,0,0,11.0,0,2018,False,0
0,3,471,2,0,0,11.0,3,2018,False,0
1,2,48,4,0,0,10.0,2,2019,False,0
0,12,453,8,0,0,11.0,3,2018,False,0
1,17,394,2,0,0,11.0,4,2017,False,0
0,25,331,2,0,0,11.0,2,2017,False,1
0,31,214,10,0,0,11.0,2,2019,False,1
0,10,459,2,0,0,11.0,4,2016,False,0
1,6,415,3,0,0,11.0,4,2009,False,0
0,6,415,3,0,0,11.0,3,2009,False,0
0,6,415,9,0,0,10.0,3,2009,False,0
0,6,415,2,0,0,11.0,4,2022,False,0
0,9,390,10,0,0,11.0,2,2016,False,0
0,9,390,7,0,0,11.0,2,2024,False,0
0,9,408,7,0,0,11.0,4,2021,False,0
0,9,408,7,0,0,10.0,2,2020,False,0
1,9,408,7,0,0,11.0,2,2018,False,0
1,10,459,10,0,0,10.0,4,2009,False,0
0,10,459,10,0,0,11.0,4,2009,False,0
0,10,459,10,0,0,10.0,2,2009,False,0
0,10,459,10,0,0,11.0,4,2009,False,0
0,11,468,1,0,0,11.0,0,2021,False,0
1,5,34,8,0,0,11.0,3,2023,False,0
0,5,34,10,0,0,10.0,0,2023,False,0
1,5,34,10,0,0,11.0,4,2023,False,0
0,11,468,7,0,0,11.0,4,2023,False,0
0,11,468,9,0,0,11.0,2,2015,False,0
0,18,182,6,1,1,11.0,2,2021,False,0
0,11,468,1,0,0,11.0,2,2020,False,0
0,11,468,9,0,0,11.0,4,2023,False,0
0,0,388,3,0,0,11.0,2,2009,False,0
0,0,388,9,0,0,11.0,2,2009,False,0
0,38,472,4,0,0,11.0,2,2019,False,1
0,38,452,9,0,0,11.0,2,2010,False,1
1,38,434,2,0,0,11.0,2,2022,False,1
1,38,434,10,0,0,11.0,2,2010,False,1
1,9,408,7,0,0,10.0,2,2017,False,0
1,9,408,7,0,0,11.0,4,2017,False,0
1,9,408,7,0,0,10.0,3,2016,False,0
0,9,408,10,0,0,10.0,3,2015,False,0
0,30,451,8,0,0,11.0,0,2017,False,1
0,30,451,8,0,0,11.0,2,2017,False,1
0,30,451,8,0,0,11.0,0,2017,False,1
0,30,411,8,0,0,11.0,3,2017,False,1
1,8,419,9,0,0,11.0,4,2024,False,0
